GENE	FancG_HCT116_T1	FancG_HCT116_T2	FancL_HCT116_T1	FancL_HCT116_T2	WT_HCT116_T1	WT_HCT116_T2
MUC4	-13.218	-17.441	-16.195	-14.697000000000001	-20.334	-22.565
MUC5B	-8.136000000000001	-10.067	-15.913	-19.073	-16.714000000000002	-26.164
MUC6	2.228	2.049	-3.6489999999999996	-7.138	-9.373	-19.643
MUC7	-0.495	-21.899	-1.574	-7.0360000000000005	-12.958	-33.134
MUCL1	2.6210000000000004	-19.434	-6.0920000000000005	-39.609	-8.45	-43.11600000000001
MUL1	1.5319999999999998	1.625	-2.8480000000000003	-5.473	-13.595999999999998	-5.877999999999999
MUM1	-3.33	-8.729	-5.185	-10.767000000000001	-5.013	-9.548
MUM1L1	-1.091	-17.453	-4.202	-16.868	-11.607000000000001	-31.098000000000003
MURC	-5.295	-18.378	-8.342	-18.425	-16.351	-33.583
MUS81	-4.91	1.5759999999999998	11.513	25.5	-15.162	-0.298
MUSK	-3.716	-8.208	-12.997	-17.915	-23.695	-23.160999999999998
MUSTN1	-3.447	-2.3680000000000003	-2.8169999999999997	-4.016	-4.942	-7.587000000000001
MUT	-9.472000000000001	-18.154	-13.45	-21.041	-16.497	-16.894000000000002
MUTYH	-3.3710000000000004	-17.195	-8.664	-15.360999999999999	-13.812999999999999	-14.872
MVB12A	0.193	7.313	3.823	13.364	-5.212000000000001	-4.457
MVB12B	-6.667999999999999	-12.696	-12.728	-16.642	-17.235	-22.355999999999998
MVD	4.248	15.543	4.5360000000000005	21.392	10.513	21.1
MVK	-1.001	-12.198	-0.406	-14.285	-0.9159999999999999	-1.391
MVP	-12.139000000000001	-15.985999999999999	-12.265999999999998	-8.41	-25.453000000000003	-18.788
MX1	-13.895	-16.896	-11.019	-9.4	-14.982000000000001	-10.565999999999999
MX2	-4.477	-15.120999999999999	-8.423	-4.747	-9.847000000000001	-27.951
MXD1	-3.6689999999999996	3.498	-14.802999999999999	-17.836	-21.82	-16.984
MXD3	-8.975	-6.6160000000000005	-12.987	-15.59	-15.943	-10.122
MXD4	-10.191	-2.556	-18.656	-13.15	-25.3	-13.460999999999999
MXI1	7.55	1.2109999999999999	6.638	-5.422999999999999	12.511	-10.015
MXRA5	-4.51	-17.549	-12.29	-23.033	-14.139000000000001	-28.894000000000002
MXRA7	-4.761	-3.8960000000000004	-5.3020000000000005	-7.846	-15.235999999999999	-12.034
MXRA8	-12.308	-7.685	-12.573	-10.425	-26.73	-16.442
MYADM	-6.183	-7.05	-16.26	-30.929000000000002	1.768	-10.592
MYADML2	-5.949	-3.325	-13.37	-12.862	-11.835999999999999	-13.88
MYB	-8.481	-14.517999999999999	-15.742	-16.358	-28.701	-40.205
MYBBP1A	-4.3580000000000005	-2.364	-5.891	-4.302	-7.75	-2.144
MYBL1	0.253	3.342	-3.85	-10.015	-5.021	-2.864
MYBL2	-2.451	-12.335999999999999	1.906	3.452	0.961	-5.167000000000001
MYBPC1	2.536	-15.003	-3.6830000000000003	-20.405	-3.2260000000000004	-20.033
MYBPC2	-6.0329999999999995	-10.982999999999999	-9.923	-12.94	-20.747	-26.608
MYBPC3	-6.471	-2.676	-10.463	-8.929	-22.230999999999998	-23.096
MYBPH	-8.259	-13.706	-15.469000000000001	-22.98	-14.79	-21.965
MYBPHL	-6.577999999999999	-11.075	-10.468	-3.815	-15.583	-11.094000000000001
MYC	9.494	28.997	23.404	47.663999999999994	45.126999999999995	80.085
MYCBP	-2.166	-3.403	-2.0780000000000003	3.7760000000000002	-8.401	-6.345
MYCBP2	11.009	-1.6030000000000002	5.096	-10.315	2.073	-18.796
MYCBPAP	-6.305	-4.853	-16.706	-19.375	0.193	-2.504
MYCL	-10.841	-20.588	-16.697	-24.63	-19.05	-27.406
MYCN	-9.224	-21.56	-9.131	-21.971	-18.833	-26.237
MYCT1	-9.898	-7.412999999999999	-10.603	-15.744000000000002	-27.195999999999998	-24.392
MYD88	-5.898	-4.395	-4.43	1.46	-20.292	-26.590999999999998
MYEF2	-4.22	-15.844000000000001	-11.014000000000001	-17.977	-22.69	-22.996
MYEOV	-9.207	-14.464	-3.927	1.485	-20.061	-14.017000000000001
MYEOV2	1.169	-4.647	0.368	-19.13	-15.715	-22.19
MYF5	-11.907	-14.669	-12.1	-14.106	-27.826	-31.628
MYF6	-3.3139999999999996	-3.2880000000000003	-16.249000000000002	-21.85	-12.308	-18.151
MYH1	-3.477	-9.81	-7.399	-16.391	-13.737	-24.052
MYH10	-14.523	-13.695	-21.005	-33.435	-23.096	-29.166999999999998
MYH11	-11.747	-18.45	-15.395	-19.637999999999998	-20.035999999999998	-33.461
MYH13	8.29	-5.952999999999999	-1.6909999999999998	-21.531	-4.791	-30.974
MYH14	-9.519	-9.252	-15.860999999999999	-12.618	-14.392999999999999	-15.477
MYH15	-2.5780000000000003	-22.095	10.503	-10.628	-1.8130000000000002	-23.494
MYH2	-2.496	-12.789000000000001	-10.600999999999999	-19.6	-11.922	-19.02
MYH3	-3.969	-9.163	-3.303	-9.18	-19.402	-23.291999999999998
MYH4	-7.58	-14.417	-21.342	-28.23	-22.587	-28.086
MYH6	-2.042	-3.424	-12.554	-14.197000000000001	-10.905	-15.307
MYH7	-2.261	-10.763	-10.707	-24.455	9.783999999999999	-13.878
MYH7B	-1.851	5.968999999999999	-5.346	3.992	-5.5329999999999995	6.7010000000000005
MYH8	-5.331	-40.479	12.225999999999999	11.85	-14.075	-64.28399999999999
MYH9	-7.212999999999999	-18.718	-17.327	-22.316999999999997	-5.099	-19.037
MYL1	-7.766	-13.157	-18.896	-26.868000000000002	-28.09	-31.64
MYL10	-8.829	-8.793	-21.438000000000002	-26.993000000000002	-17.63	-13.110999999999999
MYL12B	-0.102	-0.053	-0.191	0.69	-0.41600000000000004	1.7309999999999999
MYL2	-1.5859999999999999	-10.542	-6.3839999999999995	-10.345999999999998	-7.638	-9.957
MYL3	0.195	-9.558	-3.955	-13.218	-6.138	-22.837
MYL4	10.455	-9.418	7.276	-15.69	6.541	-13.732999999999999
MYL5	-5.337999999999999	-9.306000000000001	-10.585999999999999	-4.952	-13.732000000000001	-10.06
MYL6	2.707	4.402	-1.151	-20.209	-0.5589999999999999	-20.711
MYL6B	-6.294	-10.507	-6.789	-13.414000000000001	-13.073	-9.274
MYL7	6.425	5.132000000000001	-1.1	-10.173	-4.137	-16.563
MYL9	-8.26	-8.74	-8.109	-12.274000000000001	-22.609	-28.69
MYLIP	-6.053999999999999	-15.285	-5.856	-20.262999999999998	-16.131	-21.283
MYLK	-9.237	-14.890999999999998	-13.815999999999999	-18.144000000000002	-16.423	-17.121
MYLK2	3.154	-2.4930000000000003	1.345	-9.136000000000001	0.39299999999999996	-15.123
MYLK3	-7.236000000000001	-11.862	-4.237	-5.282	-18.532	-15.214
MYLK4	2.053	-12.314	-6.443	-29.715999999999998	-5.904	-21.535
MYLPF	-11.345	-2.985	-19.518	-22.121	-9.426	0.491
MYNN	-2.543	-8.773	-12.752	-28.151999999999997	-3.4619999999999997	-10.377
MYO10	-2.866	-8.535	-7.659	-5.468999999999999	-7.131	-6.981
MYO15A	-1.715	-3.318	-9.78	-10.652999999999999	-13.829	-10.312000000000001
MYO16	0.253	-13.845999999999998	-8.985	-33.445	-13.700999999999999	-44.77
MYO18A	-5.824	-5.605	-11.225	-20.180999999999997	-9.766	-16.664
MYO18B	-4.822	-5.247999999999999	-0.556	-3.7110000000000003	-9.796	-18.885
MYO19	-3.114	-6.105	-6.631	-5.584	-10.117	-11.009
MYO1A	-6.147	-13.037	-12.725999999999999	-25.3	-18.061	-31.761
MYO1B	-2.6919999999999997	-19.252	-5.0169999999999995	-11.808	-19.14	-26.506
MYO1C	-10.363	-13.232999999999999	-7.765	-8.235	-34.542	-37.838
MYO1D	3.614	-1.93	-3.7060000000000004	-4.9430000000000005	-2.926	-13.357999999999999
MYO1E	-5.421	-10.54	-11.011	-19.711	-17.227999999999998	-23.584
MYO1F	-7.936	-6.744	-10.952	-13.589	-16.518	-8.415
MYO1G	1.9069999999999998	-13.806	-6.37	-19.528	-8.352	-27.927
MYO1H	-3.2569999999999997	-4.611000000000001	-3.339	1.804	-6.565	-19.717
MYO3A	-3.886	-19.929000000000002	-5.647	-21.590999999999998	-16.625999999999998	-35.852
MYO3B	-6.103	-13.452	-11.199000000000002	-17.49	-18.199	-24.276999999999997
MYO5A	-10.478	-16.354	-6.232	-0.157	-21.836	-28.185
MYO5B	-4.4319999999999995	-5.382000000000001	-9.081	-12.317	-14.675	-20.575
MYO5C	-9.623	-7.57	-15.127	-19.672	-26.08	-26.342
MYO6	-1.92	-10.107999999999999	-8.959	-23.881999999999998	-7.796	-17.599
MYO7A	-14.370999999999999	-9.424	-14.347999999999999	-5.564	-28.06	-17.315
MYO7B	-2.685	-16.107	-2.426	-3.1519999999999997	-7.2620000000000005	-18.336
MYO9A	-7.103	-10.376	-1.9980000000000002	-13.082	-21.346999999999998	-26.068
MYO9B	-14.708	-26.08	-12.755999999999998	-24.775	-31.346	-28.528000000000002
MYOC	-4.614	-4.353	-14.113	-15.693	-25.781999999999996	-14.555
MYOCD	1.504	1.016	2.354	1.011	-4.2139999999999995	-10.745
MYOD1	-5.516	-8.638	-8.276	-13.277000000000001	-22.048000000000002	-16.279
MYOF	-2.101	-5.986000000000001	-6.575	-19.125	-11.934000000000001	-17.058
MYOG	-10.63	-17.874000000000002	-8.707	-8.312999999999999	-18.847	-30.893
MYOM1	-9.831	-21.814	-17.907	-13.905	-21.535999999999998	-16.002
MYOM2	-9.601	-18.683	-18.641	-15.329	-23.099	-34.266999999999996
MYOM3	-9.165	-3.19	-18.933	-12.749	-36.872	-28.654
MYOT	-0.183	-8.607999999999999	-0.009000000000000001	-12.073	-17.596	-35.34
MYOZ1	-1.7790000000000001	-7.655	-7.695	-7.502999999999999	-13.834000000000001	-13.015999999999998
MYOZ2	-6.428999999999999	-19.119	-14.399000000000001	-22.083000000000002	-20.139	-29.46
MYOZ3	-11.169	-10.950999999999999	-17.215	-11.02	-26.983	-25.500999999999998
MYPN	-2.261	-4.618	-11.337	-24.965999999999998	-10.76	-25.409000000000002
MYPOP	-11.280999999999999	-14.940999999999999	-10.54	-18.327	-14.517999999999999	-4.938
MYRF	-6.627999999999999	-13.079	-6.834	-5.377000000000001	-15.09	-9.434
MYRFL	-4.5489999999999995	-5.121	-9.865	-13.648	-10.732000000000001	-9.767999999999999
MYRIP	-1.35	-11.231	-7.192	-7.265	-13.343	-29.273000000000003
MYSM1	0.8440000000000001	-6.084	-9.93	-22.069000000000003	-12.040999999999999	-29.618000000000002
MYT1	-14.279000000000002	-14.1	-19.679000000000002	-9.742	-24.044	-10.554
MYT1L	-8.88	-8.398	-14.423	-16.015	-24.397	-28.605
MYZAP	-1.073	-3.1830000000000003	-1.415	-4.646	1.9469999999999998	-6.101
MZB1	-10.276	-14.939	-15.255	-21.6	-24.844	-32.299
MZF1	-3.1630000000000003	8.39	-13.472999999999999	-12.145	-12.390999999999998	-18.407
MZT1	10.734000000000002	20.561999999999998	15.412	31.146	18.299	37.791
MZT2B	-6.736000000000001	-4.152	-0.508	14.526	-0.428	13.918
N4BP1	-8.669	-16.791	-6.393	-6.952999999999999	-25.5	-34.525
N4BP2	3.0669999999999997	-4.891	-2.69	-9.904	-21.836	-42.143
N4BP2L1	-3.137	-7.341	-3.89	-3.6439999999999997	-20.407	-30.895
N4BP2L2	2.025	-7.455	1.355	-7.841	3.3360000000000003	-18.676
N4BP3	-1.2570000000000001	5.997999999999999	-7.475	-7.791	-13.671	-4.3069999999999995
N6AMT1	12.673	35.123000000000005	20.936999999999998	50.39	40.662	87.2
N6AMT2	-7.944	-17.718	-11.423	-29.706	-6.671	4.178
NAA10	5.972	22.381999999999998	11.436	26.581999999999997	15.08	43.284
NAA11	-6.3389999999999995	-14.661	-6.149	-10.312999999999999	-20.1	-23.204
NAA15	6.977	19.017	5.256	2.505	26.502	33.135999999999996
NAA16	-0.6809999999999999	-0.557	2.59	8.443	1.749	9.767999999999999
NAA20	13.657	24.24	28.759	28.238000000000003	49.958	96.51899999999999
NAA25	6.781000000000001	19.524	10.440999999999999	20.526	30.219	41.67
NAA30	-0.529	18.526	1.729	17.328	5.145	12.522
NAA35	5.561	-8.079	7.996	19.805	30.31	27.195999999999998
NAA38	11.264000000000001	1.736	9.675	4.948	24.191	26.074
NAA40	1.6469999999999998	0.1	-4.236000000000001	-13.450999999999999	2.535	-7.2410000000000005
NAA50	5.01	19.468	21.128	20.097	22.36	42.553000000000004
NAA60	-4.939	-5.232	-15.331	-19.608	-14.667	-22.194000000000003
NAAA	-6.803999999999999	-13.485999999999999	-8.625	-20.487	-15.887	-18.883
NAALAD2	4.463	-14.946	8.255	-10.051	6.827999999999999	-19.778
NAALADL1	-8.23	-11.927	-7.233	-3.8089999999999997	-13.93	-12.633
NAALADL2	3.804	-16.398	1.954	-25.680999999999997	-6.615	-40.929
NAB1	-4.3660000000000005	-18.924	-5.122999999999999	-13.758	-11.275	-40.01
NAB2	-5.332000000000001	-6.022	-17.445999999999998	-16.995	-17.477	-16.837
NABP1	-3.4989999999999997	-5.5089999999999995	-1.9969999999999999	-17.375	-20.157	-30.825
NABP2	1.151	-5.577000000000001	0.598	-10.503	-5.47	-18.167
NACA	-3.321	0.428	1.334	14.395999999999999	20.447	7.987
NACA2	0.996	-10.517999999999999	-8.828	-21.305	-5.69	-12.459000000000001
NACAD	6.122000000000001	-5.641	-2.674	-16.97	-7.449	-20.916999999999998
NACC1	-9.857999999999999	4.4910000000000005	-14.044	-0.009000000000000001	-5.306	16.155
NACC2	-5.354	-0.765	-6.0889999999999995	-5.815	-13.112	1.4069999999999998
NADK	-4.707	-2.556	-5.212999999999999	7.132999999999999	-22.289	-2.305
NADK2	-7.439	-15.229000000000001	-2.721	-7.569	-13.34	-0.9790000000000001
NADSYN1	-4.112	-3.299	-13.270999999999999	-8.926	-25.533	-26.843000000000004
NAE1	-1.216	12.175999999999998	2.4019999999999997	13.087	12.870999999999999	42.566
NAF1	5.855	1.7	-4.228	-10.453	2.855	7.615
NAGA	-9.21	-9.347000000000001	-11.454	-13.186	-18.37	-23.009
NAGK	-5.934	-6.973	-1.472	-7.492000000000001	-14.889000000000001	-15.789000000000001
NAGLU	-5.433	-17.445	-15.424000000000001	-25.49	-13.284	-19.384
NAGPA	-10.785	-19.067999999999998	-10.48	-8.192	-23.469	-27.39
NAGS	-6.105	-3.273	-17.678	-25.488000000000003	-16.645	-13.177999999999999
NAIF1	-13.026	-11.343	-19.264	-24.69	-22.704	-17.019000000000002
NAIP	-1.7409999999999999	6.212000000000001	1.829	18.855	-9.517000000000001	6.1739999999999995
NALCN	1.296	-20.035999999999998	-3.553	-30.009	5.742000000000001	-20.252
NAMPT	0.747	0.4	-0.062	6.8420000000000005	2.767	1.158
NANOG	-2.69	-4.544	-9.125	-17.205	-12.085	-15.152000000000001
NANOGNB	-4.994	-16.222	-1.679	-10.272	-20.84	-33.014
NANOS1	-2.737	-1.6030000000000002	-5.722	-10.84	-10.454	-5.747999999999999
NANOS2	-5.946000000000001	-2.3930000000000002	-12.562000000000001	-13.732999999999999	-19.62	-11.062000000000001
NANOS3	-4.266	-1.036	-8.57	-4.155	-12.048	3.9560000000000004
NANP	-0.953	-6.638999999999999	-5.814	-18.038	-17.628	-30.378
NANS	-8.455	-6.789	-19.67	-20.682	-6.928999999999999	0.747
NAP1L1	-0.774	-3.323	-6.131	-19.926	-16.825	-31.07
NAP1L2	-7.752000000000001	-22.593000000000004	-16.52	-27.802	-18.895	-34.797
NAP1L3	6.169	-13.982999999999999	-2.741	-23.831	-6.227	-24.958000000000002
NAP1L4	0.726	-11.007	1.166	-12.177999999999999	-8.249	-34.397
NAP1L5	-10.618	-0.723	-9.493	1.262	-23.93	-14.966
NAP1L6	-5.957000000000001	-14.447000000000001	-9.53	-15.075999999999999	-22.245	-24.245
NAPA	0.163	-1.051	0.8440000000000001	5.14	6.744	3.6519999999999997
NAPB	-0.064	-0.511	-7.471	-9.306000000000001	-7.504	-24.343000000000004
NAPEPLD	-1.9969999999999999	-1.077	-11.782	-14.72	-15.644	-23.993000000000002
NAPG	14.325	15.482000000000001	16.964000000000002	28.7	40.068000000000005	41.498000000000005
NAPRT1	-11.674000000000001	-2.119	-6.486000000000001	-0.382	-7.122000000000001	9.72
NAPSA	-8.193	-7.962000000000001	-11.484000000000002	-13.918	-18.959	-8.326
NARF	-5.715	-3.554	-5.229	3.3139999999999996	-14.796	-13.73
NARFL	7.912999999999999	30.959	7.627000000000001	31.336	35.424	65.449
NARG2	8.027999999999999	6.986000000000001	4.332	5.5329999999999995	2.454	12.347000000000001
NARS	7.284	25.725	16.857	30.049	31.654	58.411
NARS2	2.676	6.7139999999999995	5.392	5.075	11.463	19.65
NASP	-2.367	0.701	-5.7589999999999995	2.705	-0.512	12.229000000000001
NAT1	-0.446	-16.349	-7.405	-29.736	-7.07	-26.109
NAT10	5.003	3.16	9.103	8.689	11.831	7.042000000000001
NAT14	-4.343999999999999	-3.83	-1.285	6.867000000000001	-3.887	3.128
NAT16	-14.241	-10.456	-8.615	-12.895999999999999	-18.771	-11.398
NAT2	-8.658999999999999	-18.973	-18.398	-20.471	-14.864	-15.655999999999999
NAT6	-2.012	-8.689	-2.09	-11.731	-11.277999999999999	-24.064
NAT8	-15.208	-15.945	-13.386	-9.212	-21.621	-19.903
NAT8L	-0.445	2.728	-3.245	-4.1080000000000005	-10.613	-7.355
NAT9	-10.158	-15.872	-17.689	-21.636999999999997	-26.936	-31.204
NAV1	-15.708	-21.08	-16.586	-22.789	-17.805999999999997	-14.552999999999999
NAV2	3.59	-11.025	0.16399999999999998	-22.253	1.75	-23.254
NAV3	2.029	-6.652	-0.72	-9.245	-6.531000000000001	-8.744
NBAS	-3.071	-6.917999999999999	-0.49700000000000005	-4.46	-7.852	-12.104000000000001
NBEA	-8.099	-23.329	-9.398	-19.504	-15.735999999999999	-36.751999999999995
NBEAL1	-3.303	-8.525	-7.711	-14.664000000000001	-20.066	-24.359
NBEAL2	-10.457	-17.449	-9.934	-6.7620000000000005	-15.241	-5.54
NBN	-3.3160000000000003	-2.735	-0.9390000000000001	4.117	-12.866	-12.728
NBPF3	0.237	-3.198	-5.9510000000000005	-10.204	-16.169	-25.64
NBPF4	0.981	-5.581	-1.335	-6.57	1.06	-9.892000000000001
NBPF6	-1.371	-5.029	-3.241	-1.544	-6.581	-9.562999999999999
NBR1	5.747000000000001	2.208	4.091	-9.177999999999999	2.044	-4.794
NCALD	8.691	2.273	7.169	-0.968	-7.685	-23.131999999999998
NCAM1	-7.752999999999999	-17.57	-13.339	-19.132	-24.076	-31.375
NCAM2	-3.565	-14.482999999999999	-11.183	-14.309000000000001	-21.484	-35.078
NCAN	-6.872000000000001	-13.17	3.287	2.542	4.426	6.35
NCAPD2	2.231	12.030999999999999	7.385	9.863999999999999	21.653000000000002	53.111000000000004
NCAPD3	-2.455	-9.232000000000001	-11.249	-19.813	-24.575	-21.691
NCAPG	2.376	8.871	0.77	10.663	11.317	19.241
NCAPG2	3.4130000000000003	1.5819999999999999	7.728	8.507	18.435	25.16
NCAPH	-3.698	5.872999999999999	-3.42	4.708	2.608	16.271
NCAPH2	7.593	13.485999999999999	4.003	7.2410000000000005	11.459000000000001	33.588
NCBP1	-1.3119999999999998	0.9440000000000001	-2.506	1.101	3.655	7.197
NCBP2	13.785	48.188	16.669	38.465	30.737	51.778999999999996
NCBP2L	-4.8	-20.095	-2.773	-20.457	-16.526	-37.172
NCCRP1	-6.314	-15.100999999999999	-9.117	-18.752	-16.94	-35.786
NCDN	-10.176	-1.23	-21.601999999999997	-18.61	-24.863000000000003	-12.602
NCEH1	-10.74	-19.149	-13.511	-18.777	-25.006	-27.855999999999998
NCF1	-4.166	9.968	-1.101	9.222999999999999	0.649	21.031
NCF2	-11.987	-16.803	-11.411	-17.258	-21.041999999999998	-25.338
NCF4	-5.78	-1.6440000000000001	-9.16	-15.032	-17.208	-17.234
NCK1	-2.323	-15.280999999999999	-5.16	-18.404	-22.349	-41.213
NCK2	-3.7060000000000004	-5.885	-17.814	-20.22	-28.194000000000003	-34.533
NCKAP1	2.106	20.017	0.09300000000000001	13.323	10.927999999999999	35.17
NCKAP1L	-5.547000000000001	-12.659	-9.003	-13.151	-16.361	-19.293
NCKAP5	-9.363999999999999	-15.967	-8.76	-14.827	-17.871	-27.322
NCKAP5L	-6.794	-5.2379999999999995	-14.827	-23.991	-15.552	-18.653
NCKIPSD	-13.562999999999999	-15.292	-10.343	-8.349	-29.919	-22.098000000000003
NCL	-6.404	-3.2510000000000003	3.015	14.125	0.88	12.677
NCLN	-13.305	-12.831	-14.095999999999998	-1.8869999999999998	-26.892	-16.05
NCMAP	-1.735	-7.832000000000001	0.39399999999999996	-2.426	2.752	-15.720999999999998
NCOA1	-8.995	-9.217	-9.286	-7.45	-22.316	-14.918
NCOA2	2.035	-1.43	-5.281000000000001	-8.263	-12.945	-29.221
NCOA3	-3.592	-14.970999999999998	-3.94	-3.057	-12.302999999999999	-24.016
NCOA4	-7.63	-3.515	-14.289000000000001	-18.965999999999998	-12.571	-3.9
NCOA5	-7.821000000000001	-10.607999999999999	-10.69	-19.107	-16.782	-22.318
NCOA6	5.564	-1.528	1.3419999999999999	-8.498	1.375	-11.663
NCOA7	-5.034	-11.987	-10.658	-14.991	-14.874	-16.438
NCOR1	4.248	-4.835	2.0269999999999997	-15.431	2.918	-15.287
NCOR2	-2.588	2.512	-6.821000000000001	-8.027999999999999	-0.48700000000000004	0.9740000000000001
NCR1	-9.163	-9.698	-17.191	-22.3	-23.649	-27.848000000000003
NCR2	-0.525	0.499	-8.1	-8.541	-13.436	-4.1080000000000005
NCR3	-7.604	-18.075	-8.81	-26.67	-18.28	-38.79
NCR3LG1	-5.218999999999999	-16.395	-13.748	-22.679000000000002	-24.518	-28.544
NCS1	1.158	-9.794	-9.245	-20.366	-9.652000000000001	-13.447000000000001
NCSTN	13.472999999999999	12.626	2.573	-5.718	5.104	-6.2
NDC1	5.479	9.238	12.39	22.399	9.922	14.985
NDC80	10.8	13.277000000000001	22.206	33.171	37.423	40.637
NDE1	-0.5489999999999999	-0.9620000000000001	7.007999999999999	10.779000000000002	-7.69	-4.504
NDEL1	-3.967	-7.2989999999999995	-6.916	-16.338	-4.686	-12.452
NDFIP1	-10.593	-13.297	-13.448	-16.137	-22.973000000000003	-29.551
NDFIP2	0.444	1.29	-1.635	3.199	-16.773	-13.517999999999999
NDN	-5.149	-19.637	-17.375	-35.37	-14.944	-28.424
NDNF	4.841	2.875	2.465	3.555	-9.888	-15.325999999999999
NDNL2	0.889	12.924000000000001	6.391	17.057000000000002	18.212	51.434
NDOR1	4.035	1.6	4.468999999999999	12.939	13.115	31.451
NDP	-4.132	-10.931	-14.745	-31.865	-15.058	-23.3
NDRG1	-12.41	-28.750999999999998	-6.896	6.933	-20.256	-16.892
NDRG2	-7.859	-26.265	-15.312999999999999	-34.025999999999996	-16.69	-36.01
NDRG3	-3.366	-14.806	-12.607999999999999	-21.566	-16.211	-22.660999999999998
NDRG4	-12.81	-7.369	-13.457	-11.39	-25.718000000000004	-8.857999999999999
NDST1	-10.370999999999999	-15.392000000000001	-14.581	-15.685	-21.073	-24.625999999999998
NDST2	-12.902999999999999	-16.889	-11.077	-14.644	-17.749000000000002	-16.277
NDST3	-0.774	-13.681	0.775	-10.947000000000001	-16.294	-31.278000000000002
NDST4	-10.505999999999998	-19.277	-18.493	-36.064	-21.163	-28.028000000000002
NDUFA1	1.7309999999999999	3.859	4.66	3.8960000000000004	4.55	15.475
NDUFA10	-5.83	-3.053	-12.002	-14.186	-2.285	9.929
NDUFA11	2.276	17.785999999999998	1.036	14.565	22.462	43.501000000000005
NDUFA12	-4.023	4.44	-12.819	-11.624	-25.791	-24.087
NDUFA13	5.843	30.489	10.055	22.638	23.988000000000003	70.767
NDUFA2	-1.531	-7.851	-3.385	15.764000000000001	2.875	20.509
NDUFA3	-1.456	0.9359999999999999	-1.225	-6.454	-6.289	-6.34
NDUFA4	-3.807	-8.117	-4.905	-3.755	-6.803	-8.295
NDUFA4L2	-0.523	-8.93	-7.26	-17.011	-10.786	-36.015
NDUFA5	-5.776	-4.382	-9.557	-11.074000000000002	-9.347999999999999	-8.721
NDUFA6	-0.73	-2.226	-3.988	2.799	0.735	8.248
NDUFA7	-6.994	-11.229000000000001	-11.895	-17.685	-10.058	-18.265
NDUFA8	-5.093	-10.24	-2.036	-1.137	-17.753	-18.983
NDUFA9	-1.639	-13.261	-8.128	-17.95	-10.22	-8.975
NDUFAB1	0.636	16.573	1.831	15.661	-0.865	30.814
NDUFAF1	5.981	8.546	12.498	23.066999999999997	21.888	33.591
NDUFAF2	3.14	-9.306000000000001	3.6889999999999996	-9.877	-1.719	-12.208
NDUFAF3	14.599	31.208000000000002	9.715	17.148	18.703	32.486
NDUFAF4	3.784	3.5789999999999997	4.65	11.427999999999999	9.94	14.359000000000002
NDUFAF5	7.297000000000001	6.251	12.710999999999999	21.405	9.424	22.285
NDUFAF6	4.051	11.347999999999999	8.048	9.024	1.714	16.057000000000002
NDUFAF7	1.0170000000000001	-10.379000000000001	-3.286	-10.174	-12.269	-34.124
NDUFB1	2.654	-2.551	1.061	-11.22	-5.195	-18.007
NDUFB10	9.187000000000001	19.048	10.999	33.369	22.999000000000002	57.11600000000001
NDUFB11	4.933	21.031	15.503	21.343000000000004	25.974	33.306
NDUFB2	-1.6269999999999998	3.266	-8.977	-5.92	1.1740000000000002	21.47
NDUFB4	-0.055999999999999994	9.152999999999999	1.895	12.276	9.302	19.861
NDUFB5	9.963	15.739	6.9	7.492000000000001	-4.942	-4.293
NDUFB6	3.9810000000000003	13.562000000000001	-10.693	-9.942	-9.458	3.6910000000000003
NDUFB7	14.209000000000001	22.497	17.781	13.312999999999999	14.83	35.083
NDUFB8	-1.482	16.438	4.325	15.020999999999999	11.015999999999998	35.81
NDUFB9	8.31	7.685	1.48	-3.678	10.950999999999999	16.267
NDUFC1	12.564	18.942	10.454	19.084	16.782	38.598
NDUFC2	1.569	0.904	-0.539	-3.983	-2.037	-4.314
NDUFS1	2.339	-4.504	4.906000000000001	2.627	16.741	24.815
NDUFS2	1.574	14.286	-4.788	22.201	3.8689999999999998	41.269
NDUFS3	0.7659999999999999	7.801	3.583	21.808000000000003	24.124000000000002	41.98
NDUFS4	1.916	3.715	-7.482	-18.17	-16.8	-33.923
